"Round","Population","Family","Replicate","daytemp","nighttemp","StemIN","StemOUT","secondarytotIN","secondarytotOUT","AvgsecondaryIN","AvgsecondaryOUT","TotIN_Sub","TotOUT_Sub","RGRTOT1","RGRTOT1x"
3,"N9",50,0.03,30,20,2.2,7,8,12,2.1,7.2,19,93.4,0.559398496240602,0.559398496240602
3,"N9",52,0.01,40,30,5.5,8.6,8,14,2.1,3.8,22.3,61.8,0.253042921204356,0.253042921204356
3,"N9",54,0.04,30,20,9.5,24.2,12,16,2.1,6.3,34.7,125,0.371757925072046,0.371757925072046
5,"I8",295,0.01,10,0,3.7,4.4,4,6,2.1,3.2,12.1,23.6,0.135773317591499,0.135773317591499
5,"N12",82,0.02,10,0,4.8,5.3,6,10,2.1,2.7,17.4,32.3,0.122331691297208,0.122331691297208
5,"N16",137,0.02,10,0,1.7,2,6,7,2.1,2.2,14.3,17.4,0.030969030969031,0.030969030969031
3,"I10",305,0.06,45,35,6.7,7.2,4,5,2.2,2.9,15.5,21.7,0.0571428571428571,0.0571428571428571
3,"I11",308,0.04,30,20,7.2,22,10,16,2.2,2.4,29.2,60.4,0.152641878669276,0.152641878669276
3,"I11",308,0.06,45,35,8.1,0,9,0,2.2,0,27.9,0,-0.142857142857143,0
3,"I3",271,0.02,40,30,3.8,6.3,9,15,2.2,4.5,23.6,73.8,0.303874092009685,0.303874092009685
4,"I7",290,0.05,20,10,3.2,5.2,8,12,2.2,2.7,20.8,37.6,0.115384615384615,0.115384615384615
3,"N27",221,0.05,45,35,1.7,0,6,0,2.2,0,14.9,0,-0.142857142857143,0
4,"N32",259,0.01,45,35,1.2,0,10,4,2.2,2.4,23.2,9.6,-0.083743842364532,0
3,"N8",35,0.03,30,20,1.5,3.5,8,10,2.2,4.1,19.1,44.5,0.18997756170531,0.18997756170531
5,"I12",312,0.02,10,0,5.5,NA,5,5,2.2,3.7,16.5,NA,NA,NA
5,"I6",284,0.02,10,0,5.5,6.7,9,9,2.2,3,25.3,33.7,0.0474308300395257,0.0474308300395257
5,"N10",65,0.01,10,0,2.5,3.7,12,12,2.2,3.6,28.9,46.9,0.0889767671774592,0.0889767671774592
5,"N9",54,0.01,10,0,10.5,14.7,6,8,2.2,2.2,23.7,32.3,0.051838456901748,0.051838456901748
5,"N9",52,0.02,10,0,1.6,6.6,9,12,2.2,3,21.4,42.6,0.141522029372497,0.141522029372497
3,"I10",305,0.03,30,20,7.8,6.5,8,10,2.3,8.2,26.2,88.5,0.33969465648855,0.33969465648855
4,"I3",269,0.05,20,10,8.2,14.3,8,11,2.3,5.2,26.6,71.5,0.241138560687433,0.241138560687433
4,"I3",270,0.02,45,35,2.5,3.3,3,9,2.3,1.3,9.4,15,0.0851063829787234,0.0851063829787234
4,"N30",247,0.05,20,10,2.6,2.5,9,8,2.3,3.3,23.3,28.9,0.0343347639484978,0.0343347639484978
3,"N31",253,0.05,45,35,3.7,12.5,6,7,2.3,1.9,17.5,25.8,0.0677551020408163,0.0677551020408163
3,"N32",256,0.06,45,35,1.8,2.3,9,11,2.3,1.3,22.5,16.6,-0.0374603174603175,0
4,"N8",35,0.03,25,15,4.7,9.2,6,14,2.3,6.9,18.5,105.8,0.674131274131274,0.674131274131274
5,"I10",302,0.01,10,0,6.3,6.8,6,6,2.4,3.5,20.7,27.8,0.0489993098688751,0.0489993098688751
5,"N10",66,0.02,10,0,3.3,4.2,6,7,2.4,2.4,17.7,21,0.026634382566586,0.026634382566586
5,"N10",65,0.02,10,0,2.4,2.8,12,13,2.4,3.2,31.2,44.4,0.0604395604395605,0.0604395604395605
5,"N32",256,0.01,10,0,3.1,3.7,4,6,2.4,2.5,12.7,18.7,0.0674915635545557,0.0674915635545557
5,"N8",35,0.02,10,0,17.3,18.9,8,8,2.4,5.3,36.5,61.3,0.0970645792563601,0.0970645792563601
3,"I10",305,0.01,40,30,2.7,6.2,1,7,2.5,1.6,5.2,17.4,0.335164835164835,0.335164835164835
3,"I11",308,0.01,40,30,7.9,15.5,7,16,2.5,4.3,25.4,84.3,0.331271091113611,0.331271091113611
4,"I7",289,0.01,45,35,1.3,1.6,4,8,2.5,1.1,11.3,10.4,-0.011378002528445,0
4,"N30",245,0.06,20,10,3.6,4.3,6,6,2.5,4.8,18.6,33.1,0.11136712749616,0.11136712749616
3,"N30",245,0.02,40,30,1.9,3.1,4,4,2.5,7,11.9,31.1,0.230492196878752,0.230492196878752
4,"N30",247,0.06,20,10,1.5,1.9,6,10,2.5,7.5,16.5,76.9,0.522943722943723,0.522943722943723
5,"I2",266,0.01,10,0,2.8,4.2,5,7,2.5,4.4,15.3,35,0.183940242763772,0.183940242763772
5,"N16",140,0.01,10,0,2.4,2.5,2,2,2.5,3.2,7.4,8.9,0.028957528957529,0.028957528957529
5,"N9",50,0.02,10,0,9.2,10.5,9,10,2.5,3.2,31.7,42.5,0.0486705723298783,0.0486705723298783
5,"N9",54,0.02,10,0,13.2,17.5,8,11,2.6,3,34,50.5,0.069327731092437,0.069327731092437
4,"N22",170,0.01,45,35,10,0,7,0,2.8,0,29.6,0,-0.142857142857143,0
3,"N8",35,0.05,45,35,3.7,3.7,13,15,2.8,1.6,40.1,27.7,-0.0441752760954756,0
4,"N9",50,0.05,20,10,12.8,23.1,11,16,2.8,6.3,43.6,123.9,0.263106159895151,0.263106159895151
4,"N9",50,0.06,20,10,3.8,10.6,2,10,3,3.2,9.8,42.6,0.478134110787172,0.478134110787172
4,"N9",52,0.05,20,10,6.2,12.1,9,13,3,5.1,33.2,78.4,0.194492254733219,0.194492254733219
5,"N9",50,0.01,10,0,8.4,9.8,8,10,3,4.5,32.4,54.8,0.0987654320987654,0.0987654320987654
4,"N31",252,0.05,20,10,1.8,2.6,10,12,3.1,4.6,32.8,57.8,0.108885017421603,0.108885017421603
3,"N9",54,0.01,40,30,5.3,12.7,8,17,3.1,2.2,30.1,50.1,0.094921689606075,0.094921689606075
3,"N9",54,0.05,45,35,8.1,9.2,9,13,3.1,1.8,36,32.6,-0.0134920634920635,0
4,"N9",54,0.01,45,35,5.2,4.7,7,7,3.1,4.3,26.9,34.8,0.0419543281996814,0.0419543281996814
3,"N8",35,0.04,30,20,3.1,7.2,12,15,3.2,3.5,41.5,59.7,0.0626506024096385,0.0626506024096385
4,"N9",52,0.04,25,15,6.8,13.2,11,18,3.2,9.3,42,180.6,0.471428571428571,0.471428571428571
3,"N20",159,0.05,45,35,3.8,4.9,7,9,3.4,0.5,27.6,9.4,-0.0942028985507246,0
4,"N30",249,0.05,20,10,1.2,2.3,10,11,3.7,3.2,38.2,37.5,-0.00261780104712043,0
3,"N9",52,0.05,45,35,4.8,5.2,8,4,3.9,3.7,36,20,-0.0634920634920635,0
3,"N30",245,0.04,30,20,2.3,3.7,5,9,5.2,5.3,28.3,51.4,0.11660777385159,0.11660777385159
3,"I7",291,0.01,40,30,2.1,8.8,7,10,6,1.3,44.1,21.8,-0.0722384191771947,0
